==== Logging ASAMI ====
t, Ws_t, Wa_t, gtDistance
111.833,-82.208,-94.232,1887.341
111.867,-82.825,-95.301,1790.545
111.933,-83.882,-97.869,2154.437
112.000,-85.036,-97.456,1833.849
112.033,-85.650,-97.078,1960.709
112.067,-86.223,-96.736,2087.722
112.133,-87.324,-96.477,2001.423
112.167,-87.851,-96.224,2184.577
112.200,-88.442,-96.004,2091.175
112.233,-88.988,-95.815,2076.043
112.267,-89.473,-95.653,2199.563
112.300,-90.082,-95.522,2166.567
112.367,-91.204,-95.503,2198.526
112.400,-91.792,-95.448,2240.528
112.467,-92.946,-95.519,2067.073
112.500,-93.347,-95.531,2226.150
112.533,-93.758,-95.561,2174.268
112.567,-94.155,-95.609,2260.583
112.600,-94.654,-95.676,2068.746
112.633,-95.179,-95.764,1894.698
112.700,-96.005,-95.995,1899.104
112.767,-96.777,-96.264,1940.161
112.800,-97.219,-96.425,1871.362
112.833,-97.695,-96.601,1982.218
112.900,-98.514,-96.947,2175.875
113.000,-99.777,-97.502,2055.872
113.033,-100.116,-97.752,1899.171
113.067,-100.440,-98.010,2249.582
113.100,-100.853,-98.278,2115.714
113.200,-102.019,-98.951,2310.830
113.233,-102.455,-99.260,2151.794
113.267,-102.882,-99.579,2305.297
113.300,-103.274,-99.904,2009.250
113.333,-103.655,-100.237,1933.391
113.367,-103.966,-100.573,2041.333
113.400,-104.322,-100.916,2180.521
113.467,-105.048,-101.503,2330.225
113.500,-105.433,-101.865,1985.901
113.533,-105.751,-102.232,1956.397
113.567,-106.095,-102.602,2276.105
113.633,-106.870,-103.243,1943.306
113.667,-107.257,-103.634,2313.770
113.767,-108.366,-104.591,2268.522
113.833,-108.995,-105.296,2368.706
113.867,-109.334,-105.717,2186.223
113.933,-109.984,-106.448,1976.549
113.967,-110.340,-106.879,2147.837
114.033,-110.990,-107.634,2039.567
114.167,-112.410,-109.091,2204.337
114.233,-112.975,-109.899,2249.094
114.300,-113.762,-110.727,2303.296
114.367,-114.391,-111.569,2246.831
114.400,-114.654,-112.040,2196.679
114.467,-115.403,-112.903,2033.333
114.500,-115.722,-113.381,2047.219
114.533,-116.059,-113.859,2011.725
114.567,-116.375,-114.337,2329.170
114.667,-117.392,-115.654,2414.691
114.700,-117.707,-116.138,2013.270
114.733,-118.020,-116.621,2380.308
114.767,-118.401,-117.107,2247.493
114.800,-118.723,-117.593,2436.529
114.833,-119.053,-118.080,2291.938
114.867,-119.410,-118.568,2157.077
114.900,-119.685,-119.054,2466.009
114.933,-120.059,-119.542,2078.090
114.967,-120.321,-119.577,2432.777
115.033,-120.953,-119.665,2391.916
115.067,-121.262,-119.752,2168.465
115.100,-121.630,-119.857,2322.913
115.133,-121.987,-119.979,2221.420
115.167,-122.270,-120.114,2136.582
115.200,-122.616,-120.266,2296.825
115.233,-122.939,-120.431,2047.394
115.267,-123.301,-120.612,2046.367
115.300,-123.634,-120.806,2347.512
115.333,-123.914,-121.012,2252.586
115.367,-124.246,-121.231,2422.840
115.400,-124.522,-121.460,2368.108
115.467,-125.127,-121.847,2066.974
115.500,-125.491,-122.114,2386.535
115.533,-125.815,-122.392,2062.996
115.567,-126.074,-122.677,2466.029
115.600,-126.410,-122.973,2274.485
115.633,-126.785,-123.281,2444.367
115.667,-127.108,-123.597,2105.762
115.733,-127.769,-124.141,2111.960
115.800,-128.365,-124.721,2178.147
115.867,-128.945,-125.336,2397.629
115.933,-129.603,-125.988,2145.111
116.033,-130.645,-126.972,2100.413
116.067,-130.918,-127.398,2255.922
116.100,-131.291,-127.831,2143.153
116.200,-132.250,-128.940,2365.527
116.233,-132.613,-129.401,2409.757
116.300,-133.305,-130.235,2271.343
116.333,-133.620,-130.713,2512.320
116.367,-133.884,-131.193,2372.308
116.400,-134.166,-131.676,2243.825
116.467,-134.856,-132.576,2305.488
116.500,-135.177,-133.073,2532.797
116.567,-135.780,-134.011,2489.696
116.600,-136.150,-134.519,2367.964
116.633,-136.500,-135.032,2163.757
116.667,-136.767,-135.545,2555.377
116.733,-137.416,-136.546,2579.196
116.767,-137.784,-137.070,2324.180
116.833,-138.415,-138.108,2201.899
116.867,-138.777,-138.640,2457.259
116.900,-139.138,-139.176,2284.714
116.933,-139.463,-139.713,2516.144
117.033,-140.382,-141.374,2191.068
117.067,-140.738,-141.917,2573.908
117.100,-141.104,-142.463,2372.921
117.133,-141.425,-143.011,2645.637
117.200,-142.080,-144.171,2499.035
117.233,-142.366,-144.720,2457.305
117.267,-142.643,-145.269,2512.052
117.300,-143.017,-145.822,2647.615
117.500,-144.828,-149.739,2382.365
117.533,-145.133,-150.275,2224.723
117.567,-145.487,-150.814,2462.097
117.600,-145.769,-151.352,2290.964
117.633,-146.054,-151.891,2239.185
117.767,-147.297,-154.688,2399.946
117.800,-147.705,-155.214,2643.533
117.833,-148.061,-155.744,2448.190
117.867,-148.366,-156.274,2696.481
117.900,-148.682,-156.805,2618.448
117.933,-148.995,-157.337,2649.427
117.967,-149.319,-157.080,2351.392
118.033,-149.909,-156.889,2539.791
118.100,-150.535,-156.765,2739.417
118.133,-150.865,-156.627,2376.312
118.167,-151.170,-156.513,2485.958
118.200,-151.544,-156.425,2694.071
118.267,-152.133,-156.467,2529.704
118.333,-152.777,-156.567,2652.759
118.367,-153.111,-156.578,2760.133
118.400,-153.445,-156.610,2701.867
118.433,-153.790,-156.661,2354.633
118.467,-154.133,-156.732,2679.173
118.500,-154.436,-156.821,2460.611
118.567,-155.051,-157.121,2567.901
118.600,-155.379,-157.257,2667.059
118.733,-156.761,-158.114,2343.469
118.800,-157.427,-158.586,2587.268
118.833,-157.753,-158.820,2575.851
118.933,-158.657,-159.659,2318.443
119.033,-159.726,-160.593,2440.420
119.067,-160.040,-160.904,2626.763
119.100,-160.318,-161.224,2522.527
119.133,-160.636,-161.554,2409.024
119.200,-161.235,-162.271,2612.822
119.233,-161.559,-162.626,2513.802
119.267,-161.824,-162.987,2431.025
119.300,-162.114,-163.356,2347.374
119.333,-162.454,-163.733,2703.011
119.467,-163.702,-165.459,2679.864
119.500,-164.042,-165.867,2483.690
119.533,-164.351,-166.282,2569.734
119.567,-164.660,-166.703,2551.580
119.600,-164.955,-167.130,2665.944
119.633,-165.240,-167.561,2440.067
119.667,-165.534,-167.998,2513.408
119.733,-166.146,-168.973,2654.961
119.767,-166.419,-169.421,2863.179
119.833,-167.106,-170.438,2775.891
119.867,-167.470,-170.900,2861.506
119.900,-167.754,-171.367,2626.094
119.933,-168.078,-171.837,2807.680
119.967,-168.442,-172.314,2472.346
120.033,-169.057,-173.414,2755.745
120.100,-169.784,-174.540,2860.944
120.133,-170.075,-175.028,2695.601
120.167,-170.374,-175.520,2707.359
120.200,-170.689,-176.015,2552.990
120.267,-171.256,-177.197,2653.109
120.333,-171.872,-178.397,2586.771
120.433,-172.834,-180.350,2964.219
120.467,-173.123,-180.840,2563.123
120.500,-173.419,-181.333,2791.322
120.533,-173.725,-181.829,2528.639
120.567,-174.081,-182.328,2448.168
120.600,-174.422,-182.832,2672.719
120.633,-174.798,-183.340,2790.465
120.667,-175.183,-183.853,2827.862
120.733,-175.778,-185.180,2787.291
120.800,-176.320,-186.517,2539.657
120.833,-176.656,-187.018,2642.603
120.967,-178.027,-189.263,2986.607
121.000,-178.366,-188.904,2476.045
121.033,-178.667,-188.570,2990.047
121.100,-179.367,-188.282,2934.190
121.133,-179.643,-188.007,2485.376
121.167,-179.932,-187.752,2711.983
121.300,-181.030,-187.607,2823.465
121.333,-181.315,-187.422,3006.593
121.400,-181.808,-187.185,2837.966
121.433,-182.048,-186.964,2746.348
121.467,-182.221,-186.740,2532.865
121.500,-182.398,-186.512,2769.792
121.533,-182.545,-186.281,2619.979
121.567,-182.684,-186.045,2553.245
121.600,-182.769,-185.803,2548.696
121.633,-182.855,-185.556,2771.301
121.667,-182.909,-185.302,2711.438
121.733,-182.970,-184.844,2591.027
121.767,-182.981,-184.567,2538.738
121.800,-182.973,-184.282,3060.349
121.833,-182.953,-184.214,2829.268
121.867,-182.920,-184.124,2730.813
121.900,-182.876,-184.012,2528.122
121.933,-182.810,-183.877,2523.712
122.067,-182.386,-183.215,2826.472
122.100,-182.235,-182.971,2553.033
122.167,-181.907,-182.440,3020.248
122.200,-181.703,-182.400,2586.718
122.267,-181.326,-182.283,3037.732
122.300,-181.118,-182.236,2763.770
122.333,-180.949,-182.179,2893.152
122.367,-180.745,-182.109,2656.147
122.400,-180.574,-182.028,2590.552
122.467,-180.171,-181.884,2485.189
122.500,-179.998,-181.770,2556.533
122.533,-179.795,-181.645,2991.475
122.567,-179.592,-181.510,3013.929
122.600,-179.369,-181.426,2831.119
122.700,-178.761,-181.227,2711.819
122.733,-178.480,-181.074,2622.050
122.767,-178.267,-180.907,2987.719
122.800,-178.060,-180.726,2707.170
122.833,-177.786,-180.530,2554.038
122.867,-177.564,-180.320,2680.320
122.900,-177.271,-180.096,2613.945
123.033,-176.208,-179.353,2447.920
123.100,-175.709,-178.852,2900.423
123.133,-175.441,-178.530,2501.052
123.167,-175.189,-178.198,2534.152
123.233,-174.454,-177.595,2538.151
123.267,-174.153,-177.223,2841.443
123.300,-173.898,-176.842,2483.848
123.333,-173.608,-176.453,2697.308
123.367,-173.294,-176.053,2500.235
123.400,-173.000,-175.645,2610.331
123.433,-172.702,-175.229,2914.759
123.500,-171.917,-174.445,2622.325
123.533,-171.633,-173.996,2880.562
123.567,-171.228,-173.536,2688.767
123.600,-170.943,-173.070,2699.240
123.633,-170.584,-172.596,2607.436
123.667,-170.288,-172.115,2670.730
123.700,-169.892,-171.624,2691.972
123.733,-169.476,-171.124,2769.664
123.767,-169.081,-170.615,2909.773
123.800,-168.667,-170.098,2772.082
123.867,-167.905,-169.082,2618.715
123.933,-167.113,-168.025,2731.907
123.967,-166.774,-167.470,2486.065
124.100,-165.097,-165.212,2382.084
124.133,-164.665,-164.619,2404.396
124.267,-162.948,-162.140,2807.993
124.300,-162.565,-161.518,2347.491
124.433,-160.679,-158.823,2617.462
124.467,-160.288,-158.174,2431.836
124.500,-159.784,-157.518,2553.737
124.533,-159.302,-156.856,2701.081
124.600,-158.386,-155.426,2659.652
124.633,-157.931,-154.751,2722.056
124.667,-157.452,-154.070,2558.217
124.700,-157.004,-153.385,2691.897
124.733,-156.599,-152.697,2326.732
124.767,-156.216,-152.006,2514.768
124.800,-155.716,-151.310,2448.458
124.867,-154.674,-149.746,2641.321
124.900,-154.230,-149.039,2519.278
125.000,-152.939,-146.526,2651.020
125.033,-152.516,-145.820,2419.875
125.067,-152.007,-145.109,2311.721
125.100,-151.557,-144.394,2414.952
125.200,-150.217,-141.725,2281.080
125.233,-149.644,-141.011,2663.454
125.300,-148.832,-139.277,2684.214
125.333,-148.315,-138.564,2332.438
125.367,-147.785,-137.844,2650.368
125.400,-147.248,-137.118,2591.034
125.433,-146.678,-136.385,2668.125
125.467,-146.190,-135.648,2421.916
125.500,-145.623,-134.905,2581.028
125.533,-145.197,-134.160,2456.571
125.600,-144.187,-133.382,2447.906
125.633,-143.598,-133.697,2634.688
125.667,-143.089,-133.973,2375.050
125.700,-142.650,-134.212,2494.558
125.733,-142.237,-134.417,2280.648
125.767,-141.764,-134.587,2465.360
125.800,-141.197,-134.719,2623.175
125.833,-140.733,-134.820,2333.968
125.900,-139.674,-134.744,2168.691
125.933,-139.165,-134.754,2559.477
125.967,-138.572,-134.731,2553.567
126.000,-138.021,-134.678,2611.597
126.067,-136.891,-134.389,2376.179
126.100,-136.440,-134.257,2361.367
126.133,-135.848,-134.098,2455.475
126.167,-135.288,-133.912,2394.117
126.200,-134.713,-133.702,2181.018
126.333,-132.702,-132.593,2293.073
126.367,-132.191,-132.280,2384.714
126.433,-131.207,-131.606,2189.745
126.467,-130.649,-131.237,2399.878
126.500,-130.187,-130.852,2422.633
126.533,-129.616,-130.448,2227.532
126.600,-128.423,-129.618,2342.001
126.667,-127.465,-128.734,2093.221
126.700,-126.939,-128.250,2331.803
126.733,-126.459,-127.752,2414.871
126.767,-125.925,-127.242,2207.537
126.800,-125.389,-126.718,2476.600
126.833,-124.781,-126.178,2126.360
126.867,-124.213,-125.625,2472.030
126.900,-123.691,-125.061,2132.000
126.933,-123.196,-124.486,2280.546
127.000,-121.981,-123.341,2091.580
127.033,-121.333,-122.724,2116.212
127.067,-120.859,-122.100,2404.319
127.100,-120.391,-121.468,2021.057
127.133,-119.939,-120.830,2017.281
127.200,-118.851,-119.552,2210.087
127.233,-118.314,-118.886,2177.268
127.300,-117.386,-117.549,2240.125
127.333,-116.776,-116.861,2163.050
127.367,-116.152,-116.163,2052.479
127.433,-115.090,-114.740,2179.764
127.467,-114.572,-114.022,2208.767
127.500,-113.888,-113.293,1979.812
127.533,-113.209,-112.554,2217.180
127.567,-112.600,-111.806,2368.505
127.600,-112.003,-111.051,2130.553
127.633,-111.438,-110.289,2159.977
127.700,-110.166,-108.699,2078.968
127.733,-109.508,-107.915,2067.603
127.800,-108.253,-106.265,2030.690
127.933,-105.739,-102.777,2173.318
128.133,-102.194,-97.178,2143.690
128.167,-101.671,-96.355,2184.952
128.200,-101.037,-95.525,2024.422
128.233,-100.389,-94.689,2089.264
128.267,-99.865,-93.852,1977.546
128.300,-99.210,-93.008,1892.169
128.333,-98.576,-92.159,2291.392
128.367,-97.951,-91.306,2206.555
128.400,-97.253,-90.446,2108.031
128.433,-96.718,-89.584,1867.202
128.500,-95.456,-87.602,2062.562
128.567,-94.244,-85.596,2224.928
128.600,-93.564,-85.854,1969.225
128.633,-92.945,-86.074,2156.439
128.667,-92.348,-86.259,2041.105
128.767,-90.579,-86.282,1959.625
128.800,-90.077,-86.352,2046.006
128.900,-88.451,-86.205,2202.599
128.933,-88.028,-86.177,2147.284
128.967,-87.447,-86.122,1913.761
129.000,-87.034,-86.048,2038.708
129.033,-86.507,-85.950,2111.563
129.067,-86.105,-85.834,1849.300
129.100,-85.724,-85.701,1905.014
129.133,-85.349,-85.552,2059.837
129.233,-84.035,-85.041,2136.156
129.267,-83.581,-84.823,1817.941
129.300,-83.111,-84.588,2173.028
129.333,-82.632,-84.337,1783.781
129.367,-82.236,-84.073,1847.152
129.400,-81.769,-83.794,1987.827
129.433,-81.369,-83.503,1915.219
129.467,-81.010,-83.201,1974.624
129.533,-80.217,-82.641,1877.996
129.600,-79.494,-82.043,1853.468
129.767,-77.611,-80.520,1966.370
129.933,-75.785,-78.785,2092.904
129.967,-75.498,-78.336,1949.086
130.000,-75.108,-77.880,1961.697
130.033,-74.701,-77.418,1741.757
130.067,-74.426,-76.955,1828.771
130.100,-74.025,-76.485,1885.623
130.133,-73.675,-76.011,1900.442
130.200,-73.089,-75.129,1945.813
130.267,-72.347,-74.220,1846.766
130.300,-71.987,-73.725,1772.085
130.333,-71.664,-73.227,1861.801
130.367,-71.383,-72.729,2084.061
130.400,-71.049,-72.228,1914.140
130.433,-70.677,-71.724,1778.424
130.467,-70.312,-71.216,2038.654
130.500,-69.994,-70.706,1994.663
130.600,-69.032,-69.195,2016.938
130.633,-68.724,-68.678,1793.564
130.800,-67.165,-66.000,1889.288
130.833,-66.848,-65.479,1981.791
130.867,-66.502,-64.956,1897.379
130.900,-66.196,-64.432,1931.022
130.967,-65.620,-63.317,1864.475
131.000,-65.287,-62.793,1783.755
131.100,-64.442,-61.033,1725.648
131.133,-64.083,-60.514,1786.353
131.167,-63.731,-59.993,1824.765
131.200,-63.478,-59.473,1926.509
131.233,-63.232,-58.955,1834.906
131.267,-62.966,-58.437,1934.295
131.300,-62.710,-57.921,1784.563
131.333,-62.417,-57.406,1694.278
131.367,-62.162,-56.891,1798.212
131.467,-61.210,-54.970,1834.151
131.500,-60.935,-54.466,1659.182
131.533,-60.662,-53.962,1794.868
131.567,-60.356,-53.458,1734.326
131.600,-60.070,-53.671,1812.535
131.633,-59.719,-53.858,1795.457
131.667,-59.414,-54.021,1683.443
131.700,-59.139,-54.162,1992.563
131.867,-57.457,-54.014,1727.200
131.900,-57.156,-54.045,1752.677
131.933,-56.811,-54.057,1904.373
131.967,-56.427,-54.047,1954.801
132.000,-56.122,-54.021,1727.384
132.033,-55.755,-53.976,1961.776
132.100,-55.037,-53.784,1768.029
132.133,-54.748,-53.692,1716.943
132.167,-54.421,-53.584,1749.737
132.200,-54.079,-53.462,1761.316
132.300,-53.096,-52.989,1780.022
132.333,-52.751,-52.813,1699.803
132.433,-51.663,-52.227,1937.474
132.500,-50.987,-51.785,1788.015
132.533,-50.664,-51.536,1750.999
132.600,-49.843,-51.035,1628.982
132.667,-49.132,-50.497,1822.335
132.700,-48.735,-50.191,1932.573
132.733,-48.317,-49.874,1881.324
132.767,-47.935,-49.547,1923.243
132.833,-47.236,-48.924,1701.894
132.867,-46.942,-48.574,1888.574
132.933,-46.104,-47.903,1654.595
132.967,-45.686,-47.523,1884.055
133.067,-44.562,-46.465,1603.935
133.100,-44.159,-46.054,1708.098
133.133,-43.834,-45.638,1710.457
133.233,-42.730,-44.474,1691.456
133.367,-41.212,-42.840,1771.021
133.467,-40.086,-41.528,1648.371
133.500,-39.747,-41.048,1637.513
133.533,-39.372,-40.564,1707.743
133.567,-39.020,-40.077,1825.321
133.600,-38.628,-39.586,1761.832
133.700,-37.481,-38.146,1641.740
133.767,-36.796,-37.151,1783.161
133.900,-35.249,-35.103,1617.052
133.933,-34.921,-34.583,1680.092
134.000,-34.198,-33.521,1817.630
134.067,-33.444,-32.440,1713.985
134.100,-33.099,-31.913,1651.494
134.133,-32.732,-31.384,1571.698
134.167,-32.259,-30.850,1774.499
134.200,-31.823,-30.313,1562.574
134.233,-31.442,-29.774,1546.718
134.267,-31.084,-29.234,1585.832
134.333,-30.267,-28.081,1691.453
134.367,-29.903,-27.538,1546.222
134.433,-29.146,-26.363,1691.801
134.500,-28.303,-25.172,1495.240
134.533,-27.864,-24.624,1591.931
134.567,-27.376,-24.071,1713.051
134.633,-26.498,-24.130,1784.448
134.733,-25.286,-24.082,1754.317
134.767,-24.838,-24.063,1722.514
134.800,-24.446,-24.025,1790.415
134.833,-24.063,-23.969,1774.520
134.867,-23.580,-23.891,1769.761
134.900,-23.102,-23.792,1589.927
134.933,-22.733,-23.677,1694.413
134.967,-22.325,-23.545,1621.379
135.000,-21.965,-23.399,1659.813
135.033,-21.585,-23.237,1681.435
135.133,-20.332,-22.793,1491.654
135.167,-19.994,-22.570,1640.829
135.200,-19.644,-22.335,1539.943
135.267,-18.843,-21.923,1508.068
135.300,-18.479,-21.649,1717.443
135.333,-18.026,-21.362,1684.758
135.400,-17.329,-20.873,1485.051
135.433,-16.965,-20.555,1492.433
135.467,-16.497,-20.225,1452.138
135.500,-16.129,-19.885,1599.679
135.533,-15.791,-19.539,1687.907
135.567,-15.340,-19.182,1558.029
135.600,-15.000,-18.818,1519.170
135.633,-14.620,-18.446,1496.190
135.667,-14.273,-18.068,1657.245
135.767,-12.945,-17.136,1608.701
135.833,-12.013,-16.421,1565.187
135.867,-11.607,-15.977,1447.625
135.900,-11.256,-15.529,1655.104
135.967,-10.543,-14.760,1673.940
136.000,-10.137,-14.293,1512.253
136.133,-8.582,-12.779,1613.576
136.167,-8.113,-12.274,1488.859
136.200,-7.750,-11.766,1557.021
136.267,-6.897,-10.868,1627.520
136.300,-6.540,-10.344,1401.218
136.400,-5.310,-8.994,1430.051
136.433,-4.955,-8.451,1545.472
136.567,-3.356,-6.572,1494.678
136.600,-2.886,-6.003,1658.287
136.667,-2.041,-4.957,1611.664
136.767,-0.760,-3.390,1399.037
136.800,-0.332,-2.797,1500.892
136.833,0.055,-2.204,1419.648
136.867,0.411,-1.612,1379.563
136.900,0.867,-1.016,1415.907
136.933,1.313,-0.417,1489.457
136.967,1.710,0.182,1368.290
137.000,2.062,0.780,1453.583
137.033,2.401,1.377,1413.908
137.067,2.888,1.978,1620.008
137.100,3.373,2.583,1532.603
137.133,3.749,3.187,1630.807
137.167,4.239,3.796,1343.419
137.200,4.579,4.402,1579.877
137.233,4.942,5.008,1505.822
137.333,6.188,6.856,1362.207
137.400,7.102,8.106,1330.085
137.467,7.869,9.370,1516.496
137.500,8.362,9.983,1431.542
137.600,9.601,11.299,1499.568
137.633,9.976,11.282,1379.368
137.667,10.504,11.296,1540.218
137.700,10.946,11.339,1333.005
137.733,11.434,11.410,1506.263
137.900,14.298,12.047,1534.774
137.967,15.627,12.477,1444.842
138.000,16.278,12.779,1332.702
138.033,16.747,13.101,1512.792
138.067,17.398,13.447,1380.604
138.100,18.004,13.815,1511.585
138.133,18.677,14.207,1386.234
138.200,19.942,14.898,1482.486
138.233,20.547,15.356,1461.686
138.267,21.097,15.831,1518.893
138.333,22.535,16.663,1499.790
138.467,25.162,18.324,1248.773
138.500,25.882,18.954,1322.741
138.533,26.634,19.601,1244.895
138.567,27.460,20.269,1428.564
138.600,28.252,20.953,1361.061
138.633,28.951,21.652,1246.522
138.700,30.351,22.846,1463.186
138.833,33.468,25.170,1468.231
138.867,34.274,26.000,1317.585
138.900,34.892,26.836,1399.297
138.967,36.263,28.270,1279.286
139.067,38.494,30.392,1351.195
139.100,39.396,31.312,1245.899
139.133,40.137,32.240,1236.443
139.167,41.028,33.180,1355.781
139.200,41.933,34.133,1403.127
139.233,42.706,35.093,1170.353
139.300,44.545,36.796,1296.290
139.433,47.860,40.104,1342.240
139.467,48.536,41.153,1341.481
139.500,49.245,42.205,1210.990
139.567,50.982,44.101,1355.033
139.600,51.732,45.178,1268.561
139.633,52.700,46.264,1275.149
139.667,53.425,47.351,1359.735
139.733,55.449,49.360,1186.983
139.767,56.141,50.475,1139.724
139.833,57.897,52.541,1322.270
139.867,58.630,53.674,1271.486
139.900,59.435,54.809,1141.039
139.967,61.185,56.949,1107.783
140.000,61.993,58.100,1115.339
140.033,62.763,59.253,1158.866
140.067,63.480,60.404,1088.150
140.100,64.274,61.557,1245.487
140.133,65.145,62.714,1270.228
140.167,66.113,63.879,1242.286
140.233,67.889,66.155,1124.802
140.300,69.774,68.472,1279.972
140.333,70.814,69.668,1248.287
140.367,71.816,70.872,1160.788
140.400,72.606,72.075,1142.202
140.433,73.542,73.283,1085.498
140.467,74.348,74.491,1154.208
140.500,75.089,75.697,1083.245
140.533,76.065,76.909,1139.110
140.567,77.039,78.126,1217.208
140.600,77.959,78.130,1153.332
140.700,80.480,78.298,1208.049
140.733,81.303,78.447,1197.219
140.767,82.158,78.630,1003.686
140.800,83.017,78.845,1046.483
140.833,83.796,79.089,1015.345
140.933,86.371,79.629,1175.780
140.967,87.289,80.003,1160.259
141.000,88.128,80.402,1150.089
141.033,88.992,80.827,1146.743
141.067,89.933,81.279,1138.051
141.167,92.450,82.156,1148.200
141.200,93.131,82.710,1134.423
141.233,93.873,83.281,1111.405
141.267,94.837,83.874,975.538
141.300,95.521,84.481,1126.425
141.400,97.937,85.645,1024.472
141.433,98.831,86.343,1035.721
141.500,100.630,87.366,1018.438
141.533,101.402,88.122,958.537
141.567,102.305,88.894,1032.805
141.600,103.225,89.681,1084.558
141.633,104.104,90.481,943.605
141.667,104.715,91.285,980.720
141.700,105.459,92.097,943.109
141.733,106.087,92.914,958.091
141.767,106.926,93.742,1011.862
141.800,107.518,94.572,926.942
141.833,108.157,95.406,1055.501
141.867,108.823,96.245,974.749
141.900,109.421,97.086,898.959
141.933,110.036,97.930,1035.827
142.033,112.357,99.711,867.162
142.067,113.192,100.614,988.094
142.100,113.998,101.525,961.771
142.133,114.688,102.438,938.831
142.167,115.466,103.358,913.399
142.200,116.040,104.278,922.078
142.300,118.138,106.291,837.911
142.333,118.862,107.249,892.254
142.367,119.397,108.203,922.008
142.400,120.066,109.158,996.438
142.433,120.764,110.116,944.594
142.467,121.449,111.076,842.737
142.567,123.697,113.306,870.275
142.600,124.306,114.297,830.032
142.633,124.989,115.289,859.356
142.667,125.612,116.280,888.823
142.700,126.212,117.269,831.326
142.767,127.457,118.957,853.662
142.800,128.079,119.952,800.736
142.833,128.807,120.949,876.838
142.867,129.396,121.944,856.844
142.900,129.935,122.935,784.293
142.933,130.489,123.923,869.109
142.967,131.150,124.912,905.753
143.000,131.858,125.903,927.402
143.100,133.931,128.514,779.971
143.167,135.212,130.354,886.867
143.200,135.888,131.363,836.727
143.233,136.418,132.369,756.100
143.267,137.101,133.375,863.633
143.300,137.595,134.376,799.065
143.333,138.211,135.376,857.274
143.433,140.074,138.216,804.598
143.467,140.603,139.213,773.116
143.500,141.270,140.210,858.113
143.600,142.963,142.207,752.739
143.633,143.513,142.277,835.628
143.667,144.035,142.377,797.011
143.700,144.662,142.508,747.497
143.733,145.092,142.662,712.409
143.767,145.562,142.840,764.377
143.800,146.029,143.042,807.752
143.900,147.626,143.564,802.207
143.967,148.729,144.051,745.498
144.000,149.180,144.400,706.920
144.033,149.583,144.764,711.033
144.067,149.966,145.143,704.077
144.100,150.404,145.537,779.369
144.133,150.929,145.950,734.460
144.167,151.321,146.376,677.672
144.200,151.879,146.820,756.246
144.267,152.842,147.584,637.635
144.300,153.377,148.080,644.948
144.333,153.897,148.590,703.464
144.367,154.272,149.109,629.437
144.400,154.624,149.637,675.858
144.433,155.077,150.177,694.382
144.500,155.866,151.124,660.884
144.533,156.351,151.698,652.130
144.567,156.715,152.279,702.809
144.667,158.225,153.803,603.813
144.700,158.715,154.436,603.872
144.767,159.739,155.594,642.641
144.800,160.223,156.259,596.586
144.833,160.824,156.937,654.529
144.900,161.889,158.196,584.737
145.000,163.571,160.119,566.722
145.033,164.097,160.862,593.224
145.067,164.640,161.611,555.489
145.100,165.174,162.368,617.719
145.133,165.851,163.136,587.674
145.300,169.837,166.830,563.620
145.333,170.670,167.694,598.482
145.433,173.513,170.181,592.231
145.467,174.610,171.121,537.904
145.500,175.828,172.085,567.902
145.533,176.979,173.069,484.222
145.600,179.172,173.227,534.027
145.667,181.118,173.384,521.646
145.700,181.862,173.591,514.199
145.767,183.842,173.735,477.068
145.800,184.638,174.082,548.994
145.867,185.879,174.393,483.706
145.900,186.455,174.790,499.925
146.000,187.949,175.113,486.339
146.033,188.098,175.531,523.310
146.100,188.379,175.886,483.164
146.167,188.421,176.256,464.608
146.267,188.245,176.598,545.642
146.300,187.896,176.936,530.919
146.333,187.532,177.241,541.204
146.400,187.003,177.440,501.864
146.433,186.602,177.668,466.778
146.500,185.847,177.885,511.084
146.533,185.252,178.075,521.732
146.567,184.756,178.223,529.038
146.600,184.263,178.332,549.541
146.667,183.029,178.247,525.566
146.700,182.423,178.237,524.156
146.733,181.860,178.191,468.144
146.767,181.177,178.281,525.217
146.800,180.598,178.338,481.318
146.900,178.661,178.232,535.048
146.933,178.072,178.150,563.049
147.033,175.945,177.727,569.738
147.067,175.407,177.495,551.864
147.233,172.344,176.257,560.693
147.267,171.690,175.834,515.213
147.300,171.003,175.382,583.998
147.333,170.294,174.902,507.190
147.367,169.720,174.400,528.851
147.500,167.487,172.657,512.798
147.533,166.888,172.039,614.691
147.600,165.795,170.919,599.404
147.633,165.384,170.250,543.282
147.667,164.910,169.568,534.578
147.700,164.415,168.873,557.700
147.767,163.418,167.586,565.894
147.800,162.959,166.850,618.896
147.867,162.062,165.468,645.167
147.933,161.109,164.024,655.804
147.967,160.699,163.234,672.807
148.000,160.309,162.439,666.329
148.033,159.894,161.637,572.522
148.067,159.413,160.826,565.639
148.133,158.551,159.218,689.591
148.167,158.089,158.385,614.330
148.300,156.174,154.937,612.131
148.333,155.716,154.071,640.941
148.400,154.649,152.249,703.931
148.533,152.787,148.350,678.941
148.567,152.275,147.453,696.803
148.600,151.683,146.548,749.615
148.667,150.637,144.533,712.248
148.700,150.059,143.612,665.303
148.733,149.494,142.684,733.818
148.767,148.863,141.747,786.617
148.833,147.761,139.604,763.358
148.867,147.065,138.652,673.919
148.967,145.138,135.151,771.572
